174,79,26
169,81,25
179,80,35
153,88,45
182,113,25
154,118,30
178,94,36
198,117,83
184,110,71
199,76,53
186,80,61
172,70,19
167,118,33
178,85,45
158,112,69
167,116,57
180,108,87
190,81,87
159,64,67
180,106,55
170,96,30
149,94,20
158,101,20
146,98,82
193,105,34
181,104,21
190,80,29
197,75,44
178,74,71
171,116,78
173,87,66
200,106,69
178,85,38
191,103,57
169,100,70
141,115,85
154,105,62
173,79,48
146,114,22
168,77,87
150,116,44
159,120,26
146,88,66
166,111,32
183,80,36
186,65,43
196,120,45
186,76,53
160,97,70
193,116,81
172,75,55
156,81,86
150,106,69
142,91,52
150,81,44
196,81,64
146,107,64
190,66,83
149,64,70
192,118,42
176,115,79
152,82,55
188,65,75
188,82,47
145,102,80
150,115,68
176,94,53
159,96,71
156,81,24
188,79,28
177,60,68
181,85,70
182,116,81
196,80,41
147,78,54
177,68,66
169,97,24
172,93,74
153,116,77
185,72,53
155,110,44
152,83,86
193,107,33
141,73,25
142,113,59
166,87,30
144,114,71
199,81,87
178,102,34
180,95,38
160,109,35
169,70,53
140,70,32
152,94,41
192,94,29
144,113,51
158,96,65
190,90,23
177,78,43
195,82,33
193,110,81
154,91,58
198,94,82
167,105,43
194,100,89
168,120,77
175,101,80
140,96,30
184,106,40
165,94,72
147,108,79
176,116,90
140,107,29
197,76,81
182,117,74
156,112,69
185,95,54
180,69,34
157,105,69
172,95,26
143,106,37
181,63,51
196,85,25
168,114,41
162,113,53
195,117,36
140,80,31
196,65,64
182,90,90
190,65,78
192,113,61
146,66,32
183,99,37
173,80,58
171,79,20
159,112,88
149,94,33
159,89,52
180,98,69
171,75,47
177,66,36
186,81,37
149,91,40
170,69,88
186,67,60
158,112,30
191,76,21
181,80,41
160,77,42
172,103,51
191,61,58
154,60,81
141,65,34
177,77,57
172,112,56
153,65,31
196,115,31
197,68,90
169,101,81
182,72,65
171,79,59
157,90,25
140,60,63
157,62,35
180,113,57
149,64,82
153,96,79
193,80,51
176,115,29
179,100,48
144,76,67
153,84,43
187,69,29
178,105,49
144,62,32
180,119,80
171,90,38
197,100,68
141,92,42
184,86,65
164,84,50
181,73,71
144,79,55
186,99,69
143,104,52
179,61,50
170,81,57
172,82,24
185,67,19
156,70,61
154,86,73
186,73,30
198,82,33
150,101,83
163,107,57
145,80,76
197,61,52
188,69,21
184,77,58
188,85,63
174,78,60
162,87,39
149,80,35
194,68,52
195,76,47
186,91,85
162,109,20
170,120,72
180,101,66
157,72,68
148,68,21
158,94,35
161,66,82
148,110,35
153,109,78
173,107,47
143,106,45
165,106,29
183,75,54
193,109,28
176,86,43
168,113,18
189,68,36
159,118,51
162,69,64
148,62,49
179,83,84
141,77,71
154,80,85
199,100,63
197,82,25
199,105,72
144,105,24
151,80,49
165,106,89
172,76,83
168,71,54
178,62,63
170,83,53
188,105,42
183,104,18
174,89,79
149,67,52
178,101,87
196,76,60
199,82,37
184,118,22
151,60,23
192,85,66
147,106,74
185,80,32
142,60,49
179,113,65
143,114,87
196,64,70
150,105,43
145,61,48
158,64,30
180,76,40
152,101,28
199,79,30
142,62,43
169,100,71
179,94,40
164,70,56
143,92,37
178,117,56
153,118,88
178,65,22
164,107,36
188,86,33
193,83,38
187,116,78
182,92,42
165,73,34
179,77,30
144,77,40
163,66,44
166,82,41
164,104,38
156,85,39
154,74,45
185,93,80
193,63,69
187,66,72
142,82,35
173,118,27
175,65,40
155,115,78
164,90,52
189,75,32
158,78,58
169,96,73
187,68,70
167,67,71
190,67,72
181,62,50
145,63,34
199,107,85
174,104,90
152,114,74
145,71,65
143,78,71
141,74,52
160,60,56
173,66,43
191,99,85
178,81,51
176,112,58
152,89,18
155,69,40
179,79,58
160,96,37
171,114,63
147,105,90
167,103,82
200,68,81
164,107,73
143,96,68
157,120,67
173,60,55
185,110,49
159,68,70
170,117,42
178,80,25
185,96,90
182,64,69
148,108,55
195,76,24
163,62,84
172,109,52
200,107,58
198,68,20
189,67,26
165,80,50
189,83,30
167,76,46
163,62,33
183,83,43
154,94,81
150,77,68
154,61,69
157,76,20
142,98,60
173,74,58
197,71,88
188,107,85
154,111,73
182,100,35
140,73,69
186,95,30
160,118,44
159,79,24
186,67,33
163,105,35
153,116,35
174,82,62
153,67,25
149,69,24
164,112,32
141,89,72
165,72,71
140,75,51
142,102,80
151,106,31
152,89,87
176,116,19
154,97,27
174,73,65
173,110,81
160,70,87
200,116,87
149,107,58
191,116,26
188,73,76
171,86,74
141,99,74
156,120,69
200,63,74
183,77,18
153,69,77
179,116,21
147,66,86
173,64,29
188,99,71
165,88,29
145,84,22
175,109,46
178,63,51
147,64,25
192,117,38
169,95,70
156,120,44
158,71,46
180,118,24
170,99,88
167,85,64
159,67,76
174,76,65
140,63,80
173,61,82
197,97,39
169,117,70
160,103,41
188,62,38
148,112,35
144,63,78
167,109,56
168,78,48
184,113,48
182,91,78
172,89,70
152,87,61
149,80,40
164,84,29
166,83,24
199,96,29
196,65,74
158,83,20
192,114,80
174,90,29
173,115,44
191,69,18
188,77,81
172,111,18
140,107,76
162,116,38
166,72,20
178,81,34
148,102,64
174,116,34
164,86,26
143,97,24
148,101,59
163,108,80
167,112,27
160,87,71
192,103,31
177,107,30
152,88,30
148,97,76
186,101,51
179,70,81
160,76,40
143,90,37
165,72,34
168,87,86
172,109,80
190,101,59
200,76,20
163,61,55
151,98,89
200,101,67
181,84,80
197,114,30
178,89,45
179,89,23
163,115,86
141,79,89
176,76,71
184,112,58
179,111,74
143,110,70
149,95,40
186,120,38
170,75,30
163,105,67
157,78,29
151,61,38
197,76,50
164,120,61
148,83,25
173,120,71
141,75,27
173,99,74
164,103,78
186,103,89
149,104,37
168,66,90
176,68,89
145,95,71
170,91,67
187,98,72
148,115,65
182,81,87
190,86,29
171,108,29
140,78,83
161,96,34
199,110,80
148,65,81
187,95,20
162,108,45
157,63,20
173,78,35
164,63,49
196,76,90
161,78,30
146,89,73
155,104,57
149,84,62
189,91,29
178,67,73
180,100,82
180,85,79
173,112,40
157,118,41
145,74,29
190,106,24
159,119,26
176,101,78
168,96,65
180,88,70
155,67,64
157,88,51
182,101,32
199,85,24
157,81,41
192,72,36
194,71,32
191,72,49
185,67,75
155,98,44
197,118,31
191,119,70
191,113,78
187,105,89
168,106,77
191,111,58
196,76,18
141,79,26
184,118,20
168,80,22
176,111,30
200,111,66
191,87,79
199,116,69
161,69,61
156,60,87
159,111,72
160,80,39
173,67,54
157,94,40
195,72,27
180,99,87
187,85,73
151,85,22
148,103,50
143,116,75
177,99,84
175,80,80
162,103,28
141,73,70
149,79,33
170,70,89
188,71,83
186,112,20
196,70,75
188,73,64
167,105,58
161,111,83
148,79,57
174,86,68
152,108,87
147,116,71
186,86,42
167,69,40
184,108,33
146,74,60
166,61,77
174,105,63
192,79,49
195,65,44
161,74,84
162,63,29
146,108,41
180,87,32
153,64,79
192,119,51
163,78,88
167,72,18
151,97,27
144,108,84
187,101,32
188,73,49
168,101,41
191,66,73
178,102,32
151,109,70
141,118,33
147,110,64
159,113,58
184,94,25
187,116,65
149,65,85
188,65,55
150,102,51
183,67,30
144,98,68
164,119,45
189,79,59
172,94,34
197,78,56
159,80,31
175,98,43
151,112,89
163,73,48
200,83,67
160,73,26
195,86,54
182,90,73
141,106,38
169,69,31
181,114,86
164,118,77
149,117,42
174,84,81
197,107,71
198,111,28
200,106,33
190,83,37
179,81,90
193,119,86
192,109,55
186,64,82
150,100,33
144,108,85
171,105,83
145,90,26
166,106,65
159,94,54
163,107,83
200,98,76
193,109,29
197,93,23
155,75,28
142,114,68
190,112,72
182,95,45
176,63,57
153,90,40
172,106,46
143,114,87
166,65,62
151,90,77
159,61,58
197,72,38
191,82,77
155,104,29
163,99,81
184,119,37
187,83,89
140,67,64
153,113,32
144,108,56
183,112,75
193,110,65
156,120,72
182,79,21
148,75,34
162,71,20
190,61,25
182,76,46
182,76,19
192,115,38
157,89,83
179,120,61
158,61,22
197,114,69
187,88,28
190,69,64
184,99,69
188,81,76
164,66,65
147,81,87
149,100,82
189,69,71
141,104,47
173,90,45
190,88,41
197,94,33
168,99,73
144,76,87
171,90,48
151,112,82
158,102,27
199,91,72
150,106,38
187,66,45
160,88,89
168,105,70
146,114,89
143,66,62
192,78,34
144,67,34
193,90,44
164,106,24
166,100,30
161,97,74
141,71,51
184,85,49
161,118,19
179,68,47
187,94,68
181,62,75
169,71,68
189,91,83
144,85,47
141,116,53
166,97,84
148,83,59
189,63,70
140,93,64
145,92,61
165,114,72
154,104,75
198,96,33
162,112,88
169,66,34
156,93,60
175,78,58
171,117,65
199,85,71
180,61,44
191,74,52
145,105,90
165,114,49
142,104,69
176,77,34
184,108,23
181,73,19
143,93,90
181,80,51
158,100,65
161,102,75
184,95,53
146,102,79
155,115,43
166,89,53
175,76,35
158,102,42
166,111,44
158,119,56
195,113,87
180,83,31
150,64,29
179,95,56
142,100,87
187,76,34
140,98,77
163,107,50
181,99,70
142,99,54
166,77,66
150,108,84
175,77,52
151,118,74
163,85,31
193,87,39
140,81,37
181,76,52
157,118,90
190,79,22
157,75,25
163,62,41
198,77,73
190,66,65
194,105,47
196,76,27
147,111,81
161,106,24
183,75,70
178,102,23
190,65,38
153,103,88
159,99,80
153,113,84
141,82,90
181,70,65
157,70,38
141,86,50
157,80,23
146,79,58
144,65,33
175,91,56
140,62,80
191,91,51
144,62,31
169,83,24
149,95,48
165,117,34
192,61,84
180,79,22
198,100,54
164,80,72
165,80,45
187,107,59
195,73,40
180,63,39
150,117,22
159,63,43
156,63,90
154,91,28
182,119,64
158,62,53
199,87,60
192,108,62
177,110,38
193,71,32
158,85,49
178,114,49
178,84,71
158,95,55
175,79,31
146,76,50
188,81,38
193,98,85
179,87,88
143,100,76
197,89,78
143,83,35
155,82,60
162,118,55
165,69,78
150,89,69
197,118,60
147,116,52
186,60,45
179,61,82
158,86,31
147,63,49
198,112,48
190,110,78
149,89,65
163,99,44
168,75,47
185,101,42
193,76,50
199,112,59
184,86,59
177,114,84
191,115,67
163,114,35
194,91,88
188,98,60
195,66,83
165,60,34
144,90,49
195,84,85
177,120,63
185,120,80
175,78,44
200,91,58
150,111,58
183,95,72
150,91,62
144,61,54
178,60,25
173,101,54
187,112,61
143,112,80
142,106,18
175,74,75
186,91,68
151,91,74
172,98,37
174,90,51
176,79,78
142,61,50
156,62,22
150,90,73
172,63,86
184,112,18
195,80,21
141,85,23
190,60,47
191,84,49
168,102,30
162,86,59
144,73,87
150,113,43
180,112,54
175,79,88
180,83,89
167,74,34
188,117,82
167,70,34
194,98,52
144,68,81
178,69,84
189,112,65
159,72,82
172,118,70
192,82,35
172,60,89
188,112,37
175,111,22
193,92,44
167,89,41
145,65,41
196,83,36
165,91,21
172,119,20
182,86,35
143,109,71
160,114,71
188,110,77
140,89,66
143,106,86
156,60,61
161,81,77
187,73,64
151,98,83
164,80,73
182,72,75
190,112,46
173,103,70
195,80,42
195,117,72
177,95,31
195,86,36
194,72,26
161,71,47
200,60,61
194,111,80
162,77,22
187,84,72
160,103,58
149,111,52
185,87,53
178,103,33
176,114,66
154,98,62
157,120,89
188,70,23
175,98,62
158,101,74
158,70,38
153,69,18
170,68,26
174,65,22
144,115,72
149,112,86
171,81,20
173,65,27
171,80,31
147,64,81
149,65,44
164,104,58
182,85,78
187,91,61
178,76,21
175,104,73
199,112,71
172,70,62
157,84,20
151,84,45
153,91,45
166,70,60
174,85,34
195,60,64
159,115,33
157,86,23
177,104,66
153,66,83
150,65,90
141,107,66
171,116,86
140,73,58
173,87,68
173,72,53
144,66,30
164,65,45
187,120,75
174,86,35
164,75,74
171,104,23
163,83,37
144,95,27
187,107,45
186,103,77
174,117,37
177,106,24
175,70,20
177,90,46
154,78,69
188,112,80
183,100,77
185,101,20
148,67,64
140,97,86
185,82,55
189,84,30
174,71,64
143,110,68
159,117,89
196,115,76
192,96,48
181,85,73
150,60,45
181,63,88
144,91,57
174,89,43
168,60,73
180,88,89
166,61,45
141,106,89
166,86,23
168,118,47
140,94,30
176,113,53
158,94,23
190,89,19
195,96,59
156,117,48
158,60,35
145,77,22
184,64,18
183,100,75
177,98,66
162,65,38
178,100,47
171,66,41
179,98,83
193,70,47
160,78,65
174,80,69
141,111,24
153,73,43
187,109,69
157,94,51
143,95,62
182,100,33
178,70,57
179,87,47
193,81,40
150,67,45
180,76,21
163,105,26
182,97,19
158,80,44
179,81,68
161,88,70
195,82,36
163,104,78
181,89,54
185,63,52
152,119,30
181,64,29
188,84,52
184,105,39
150,102,59
146,60,88
189,93,86
199,84,71
185,78,76
195,89,32
177,120,54
168,118,74
142,109,72
176,118,22
187,80,69
189,113,21
153,82,32
184,71,54
181,75,26
199,95,56
165,88,37
143,104,62
159,110,52
159,108,68
170,81,49
143,68,32
145,69,82
154,82,71
187,90,70
192,90,63
178,86,23
160,65,48
156,106,26
141,90,28
193,116,27
155,93,82
200,73,31
147,101,39
172,77,52
163,112,77
187,76,41
195,99,75
162,91,57
195,103,80
147,89,86
142,73,43
195,85,57
196,76,80
175,80,24
143,102,23
193,104,90
191,96,64
174,63,74
168,74,43
144,68,54
163,109,46
185,109,78
171,100,46
170,85,85
190,81,46
141,66,61
156,65,40
148,71,37
142,116,82
157,107,55
194,111,61
149,120,62
200,105,80
148,63,54
168,61,71
162,109,84
180,101,83
193,116,84
157,111,69
156,95,89
144,106,67
151,112,56
186,84,74
195,67,74
179,87,42
171,73,27
182,67,59
142,64,34
194,90,43
181,83,18
150,70,20
170,108,32
172,60,75
178,91,65
198,77,24
174,78,33
175,99,56
197,87,62
143,98,19
180,83,40
146,76,38
177,68,76
189,91,62
141,91,54
171,93,48
158,88,57
180,99,26
176,83,55
143,72,28
194,62,47
198,114,41
151,63,38
144,77,42
200,63,88
166,65,58
186,118,82
196,92,44
193,112,49
198,97,72
158,106,47
183,65,57
194,84,31
193,119,42
190,61,48
142,67,59
195,61,29
178,73,39
174,68,84
185,106,74
171,62,22
192,72,90
148,119,64
180,76,89
176,83,86
171,63,28
154,72,70
199,111,89
195,97,25
179,104,47
146,68,34
171,120,62
169,100,21
144,114,23
163,74,85
189,97,65
187,85,63
147,83,66
165,114,87
188,111,37
155,93,43
175,108,65
142,65,23
181,80,42
190,92,50
182,87,50
161,66,69
169,97,32
157,99,77
156,95,61
186,86,59
175,101,48
172,71,39
200,115,27
186,120,59
175,117,72
188,79,50
173,64,83
144,60,40
168,103,61
191,114,30
164,98,21
154,76,19
173,71,38
162,119,45
186,85,83
186,97,30
161,116,67
199,98,75
161,69,29
151,74,67
145,117,43
159,90,65
198,89,69
178,92,53
152,114,60
160,89,30
160,64,43
194,106,49
170,89,61
174,70,87
188,77,70
161,76,72
153,77,66
190,117,18
144,84,57
145,85,28
158,88,53
192,79,19
168,112,28
159,93,85
168,93,51
181,64,53
175,81,26
191,80,35
144,111,86
155,78,74
181,80,54
166,108,43
159,96,78
142,66,30
158,105,32
166,81,51
177,76,88
154,74,87
191,111,81
193,94,39
196,74,78
174,76,37
158,114,53
186,91,21
170,109,46
177,115,82
181,102,62
145,89,71
183,85,67
158,90,59
154,94,78
159,110,49
157,91,83
155,72,40
147,89,70
180,62,34
156,61,30
155,95,29
174,72,57
143,97,72
190,66,30
142,74,71
156,111,65
158,115,77
180,66,86
178,70,25
183,116,71
156,114,62
200,120,41
158,102,75
170,104,23
148,116,41
194,103,19
154,89,52
144,95,67
162,103,33
200,66,81
152,109,44
157,89,66
170,101,64
178,114,27
163,102,33
181,60,27
147,78,76
144,93,23
142,97,20
173,92,76
194,61,18
175,92,21
172,61,69
179,110,51
164,105,69
155,88,25
177,106,81
178,95,77
186,79,66
154,82,62
157,70,90
141,82,19
157,112,75
161,62,67
179,118,83
177,61,70
186,89,23
193,83,48
194,101,84
144,93,28
172,114,24
142,94,55
188,103,50
159,90,78
154,99,20
156,71,24
148,88,90
151,66,20
190,118,34
185,82,85
185,112,76
156,119,25
146,78,39
142,111,71
156,62,85
180,112,89
178,80,32
175,78,65
152,114,25
164,91,32
157,75,42
190,117,72
186,109,31
192,66,65
165,120,31
185,67,63
144,91,73
198,66,35
181,65,24
155,94,78
184,116,57
169,63,23
193,113,52
159,89,74
174,80,22
154,110,58
148,117,48
154,99,29
162,119,90
181,90,80
142,115,79
182,93,79
155,109,76
192,113,52
173,110,54
168,107,30
149,113,27
155,61,79
163,119,53
198,113,85
171,99,27
147,103,64
195,117,29
167,86,90
195,115,36
157,119,80
187,86,75
143,75,83
152,98,79
187,96,32
182,60,86
195,92,32
177,91,53
173,116,25
185,70,24
193,96,32
194,60,58
192,109,75
181,95,56
164,77,43
142,74,37
154,65,57
140,92,25
163,68,60
195,106,29
158,62,31
192,60,29
148,110,18
158,110,28
165,70,82
152,108,56
186,78,78
154,116,20
194,113,79
158,72,40
151,92,73
184,104,43
198,108,18
194,111,86
182,88,88
189,112,64
192,98,47
194,73,77
154,68,33
178,68,75
154,107,26
167,90,37
187,80,60
183,110,52
154,104,85
185,62,57
195,108,40
191,106,57
199,102,18
148,90,64
192,71,68
186,100,49
186,69,40
168,83,53
163,69,84
146,63,25
167,102,55
148,64,25
157,94,84
163,117,84
196,66,27
151,94,34
179,68,72
164,66,32
151,109,60
141,114,26
188,77,44
159,94,28
185,61,30
176,78,23
158,115,39
189,96,63
194,95,76
175,112,34
189,110,86
173,68,30
189,63,31
142,113,50
191,85,44
146,68,63
149,73,23
184,78,59
152,106,19
185,79,34
192,61,49
152,110,75
184,120,44
177,119,33
171,96,61
198,95,49
151,81,73
152,113,54
180,110,79
185,76,19
162,88,74
199,64,42
142,60,53
160,111,70
179,65,76
142,90,84
148,110,18
154,99,73
192,97,60
195,101,41
140,110,41
155,86,67
177,63,28
200,73,42
199,113,89
177,94,44
197,71,81
162,64,61
153,71,64
174,118,40
174,83,28
157,104,64
193,67,76
191,97,52
179,74,47
184,107,33
156,78,34
147,77,35
149,114,73
180,80,81
160,68,31
177,92,82
187,73,41
184,115,26
184,85,38
143,89,39
153,64,70
168,118,25
194,89,42
173,70,80
143,63,56
188,109,45
187,60,36
171,72,61
141,103,66
199,90,20
154,110,28
194,70,90
167,111,27
143,78,54
146,95,60
162,119,26
171,112,19
163,103,87
140,100,64
183,108,65
161,109,69
180,81,42
150,61,72
177,93,65
165,74,86
181,82,19
150,85,47
194,98,86
149,111,85
145,113,72
186,117,31
194,114,89
155,67,70
176,103,40
144,99,75
156,64,40
191,107,75
181,79,83
169,81,18
161,67,26
153,75,33
153,83,42
186,119,22
164,80,75
190,93,23
172,106,30
146,93,73
142,77,31
197,89,28
177,100,73
200,118,31
169,115,86
199,111,33
174,106,38
154,68,89
147,100,52
147,96,37
185,86,20
148,104,73
151,118,35
164,63,84
160,76,51
167,94,70
146,107,22
150,73,18
179,90,47
188,73,90
162,119,86
158,78,70
194,101,86
184,82,38
164,83,46
151,83,35
143,93,74
197,80,22
165,75,54
176,112,24
171,64,63
194,112,41
151,111,24
145,88,85
143,107,28
142,106,90
181,70,79
169,118,68
196,113,86
165,96,59
193,61,39
183,71,62
197,78,51
169,93,35
166,103,78
171,62,38
171,82,81
168,94,25
198,80,29
192,75,70
158,94,22
183,109,19
192,116,41
158,110,67
149,115,78
144,95,32
185,117,85
172,62,55
167,104,65
188,98,40
153,72,57
158,103,86
184,114,72
168,64,26
164,117,75
155,98,81
175,79,54
189,94,79
143,65,32
149,75,48
169,81,57
194,112,53
159,66,80
157,105,59
143,77,80
143,67,50
175,110,43
191,106,47
161,106,41
161,65,32
142,103,49
163,88,82
192,65,61
141,95,75
150,110,21
190,68,82
140,112,32
168,119,19
190,65,82
194,83,74
170,106,79
191,77,86
174,113,56
187,69,23
159,117,19
146,93,27
182,111,63
185,110,22
164,83,35
161,76,58
143,107,54
162,110,65
162,76,90
157,105,20
195,97,22
180,84,88
165,99,42
178,87,56
176,105,83
199,66,78
186,69,39
183,93,63
193,85,83
140,80,82
174,73,23
199,107,63
172,104,85
143,111,69
174,69,51
153,109,78
166,65,28
146,92,38
147,70,71
188,98,47
155,68,47
170,116,84
171,106,73
141,116,53
193,111,35
168,60,45
199,79,82
174,77,80
193,67,24
154,111,34
147,119,72
149,92,49
143,93,81
152,92,24
192,79,75
187,93,68
196,70,67
144,92,41
144,74,48
199,87,18
171,74,18
188,112,61
158,63,21
147,71,25
169,114,27
165,107,65
195,68,73
149,81,81
152,93,55
149,68,89
198,94,65
185,85,44
152,83,83
180,95,70
153,112,57
167,111,22
197,108,89
175,69,18
149,97,90
178,70,46
151,88,79
145,62,76
153,111,81
172,92,80
180,116,85
167,104,80
153,83,82
153,97,18
194,97,34
158,114,32
155,119,87
194,95,46
147,80,85
180,113,72
159,118,46
159,105,87
190,116,55
173,101,28
179,117,46
191,68,81
176,91,40
160,89,69
152,87,62
178,105,67
156,90,44
199,69,52
149,100,58
188,109,43
196,99,55
168,86,87
177,75,35
165,95,68
199,79,60
179,110,56
187,80,38
165,94,67
149,115,64
170,63,39
191,101,67
181,103,82
167,117,84
170,118,83
149,109,19
182,112,71
152,70,77
181,79,34
147,107,29
176,62,87
187,62,76
175,120,33
181,73,72
166,100,24
156,87,24
199,76,44
198,77,86
184,116,30
184,112,77
179,65,37
145,68,18
172,101,65
191,85,25
152,91,63
190,60,77
152,107,67
169,60,40
158,101,69
161,114,66
196,118,85
141,74,83
183,83,41
162,95,42
175,109,73
160,113,83
192,69,67
192,93,40
173,61,20
142,96,30
172,114,88
190,89,49
174,75,75
153,71,50
159,112,70
143,115,29
162,73,64
155,117,23
155,92,54
168,111,79
145,119,18
143,120,63
189,82,22
144,92,85
158,99,78
188,69,77
167,65,73
195,75,68
173,68,76
166,103,83
164,60,55
143,97,35
183,119,18
183,95,45
185,90,58
182,69,50
155,100,62
140,103,24
161,95,49
194,96,88
185,61,35
157,105,66
151,100,29
149,60,41
144,99,22
166,68,36
156,99,49
154,80,69
148,99,84
168,97,22
184,109,44
163,114,37
149,104,83
148,93,27
195,102,72
161,93,88
149,84,22
193,70,63
189,73,59
184,67,21
170,72,79
164,63,71
192,114,76
151,104,58
196,67,83
190,71,58
181,84,64
168,104,51
194,82,33
199,77,90
141,66,36
190,108,34
180,91,86
167,96,41
174,62,82
188,85,41
178,111,50
188,84,54
143,85,57
163,77,55
165,74,22
180,113,61
178,61,62
194,104,46
177,77,57
177,96,48
193,107,18
186,117,64
185,75,71
147,85,75
152,61,51
147,88,37
191,98,34
163,99,82
167,90,65
144,84,19
141,94,45
198,95,82
149,106,46
196,67,80
154,101,79
144,111,48
181,77,53
145,106,85
143,89,84
182,70,48
140,106,67
149,118,30
156,74,18
159,63,60
183,66,76
174,108,79
171,83,25
175,94,51
140,68,69
161,90,47
173,117,31
145,114,67
156,85,52
176,87,81
140,79,38
141,66,61
162,86,48
150,79,75
158,120,58
156,86,19
158,84,42
175,84,72
172,69,67
188,85,51
162,91,21
185,77,76
179,99,76
173,97,71
191,103,74
165,75,23
175,89,78
186,79,57
172,99,44
200,119,64
146,107,44
158,84,23
163,87,21
168,93,65
153,100,86
159,107,85
153,84,47
141,102,75
140,77,56
187,68,87
141,60,71
195,62,85
151,81,75
177,109,59
171,86,27
183,68,57
161,79,54
186,67,32
170,111,33
186,87,63
162,66,73
196,117,26
194,118,68
173,76,22
171,111,70
150,113,36
177,98,20
184,88,63
193,102,55
168,79,18
185,91,79
151,81,45
141,93,37
147,103,76
192,82,53
188,70,74
151,99,52
150,80,21
181,91,57
164,97,22
197,101,44
169,116,30
164,65,27
151,91,52
160,96,66
166,105,35
148,70,32
199,93,68
166,102,60
189,61,74
189,103,46
154,83,18
179,118,25
155,96,24
147,85,73
164,82,75
144,62,53
146,70,43
172,84,72
152,74,26
141,67,44
200,86,79
185,120,88
199,93,48
198,90,56
168,78,20
200,94,18
192,79,69
158,62,30
198,89,66
146,102,71
147,103,34
140,95,41
158,83,39
162,62,47
147,95,24
183,76,44
198,78,78
159,91,28
188,80,28
180,108,75
146,106,77
184,75,80
193,82,66
140,76,77
146,89,74
162,87,36
195,115,53
200,108,57
150,98,42
150,89,43
146,78,62
176,114,84
165,100,28
155,103,64
152,72,81
151,110,57
193,101,73
178,104,53
177,105,58
180,92,41
150,62,21
178,88,74
193,102,70
150,108,75
179,88,79
193,64,88
155,101,37
175,110,19
169,117,25
191,66,45
143,116,19
185,104,72
173,78,46
166,92,54
187,102,83
164,83,50
161,105,41
180,117,23
164,113,85
150,120,75
143,74,33
155,69,69
195,83,33
199,64,68
169,91,19
148,64,78
171,115,77
200,90,78
186,68,73
198,94,76
196,65,46
154,108,82
145,79,80
164,77,60
148,83,40
186,81,59
161,99,69
167,84,47
152,90,31
184,116,57
152,86,85
186,85,59
154,90,88
177,113,34
161,116,41
184,87,20
147,99,23
151,107,29
151,81,65
161,98,42
164,70,23
153,76,86
180,73,40
198,85,82
166,77,41
189,87,75
188,105,22
200,73,46
152,64,73
160,64,45
186,74,49
186,109,29
198,116,89
174,81,47
177,85,36
162,89,79
160,113,90
176,101,48
172,90,52
169,112,83
179,89,78
142,63,58
151,96,71
196,90,76
175,117,41
140,60,83
157,118,82
142,110,54
188,106,32
183,105,62
172,70,46
175,78,75
152,117,52
165,76,51
171,112,22
191,89,40
180,68,19
169,97,48
192,104,65
169,95,33
156,100,29
184,112,68
199,90,89
162,77,65
154,120,64
154,90,79
141,110,73
199,105,42
188,90,75
174,119,46
163,63,85
179,66,80
200,105,47
183,65,47
146,98,28
167,89,21
182,89,56
160,85,24
196,95,79
178,105,29
196,66,44
165,88,37
158,66,41
194,68,61
141,80,42
149,65,32
198,115,54
183,100,42
158,95,80
190,69,63
189,95,89
195,98,45
179,77,77
178,69,27
147,91,29
196,75,73
178,64,62
155,62,75
198,64,76
142,89,31
141,92,30
145,112,35
171,77,49
193,60,82
164,93,73
174,97,46
176,82,70
144,88,42
163,109,26
161,65,39
154,64,40
146,109,78
146,75,54
156,74,57
156,82,55
197,60,31
151,83,67
170,109,57
149,107,30
196,83,22
196,110,28
148,89,88
193,74,58
140,107,61
184,85,54
193,61,42
163,82,88
155,86,67
146,89,26
191,77,70
180,88,83
187,87,89
161,118,78
151,95,73
140,89,28
145,73,21
160,99,57
158,80,73
170,101,26
163,114,43
197,79,72
149,78,59
187,65,33
150,72,60
189,119,44
174,99,82
168,84,27
161,73,23
162,97,87
163,112,61
155,114,48
199,96,90
180,100,79
170,87,66
152,68,78
146,95,38
194,120,26
162,82,40
167,91,44
143,81,30
191,60,86
157,86,51
195,75,87
143,100,83
177,84,85
174,115,66
180,85,81
160,85,70
142,68,47
157,90,28
196,83,54
188,78,43
160,107,59
184,67,71
174,92,51
140,111,89
165,82,74
141,81,32
187,118,41
199,78,33
182,73,81
187,117,75
176,100,33
157,84,39
185,84,82
182,89,43
166,80,86
165,118,76
149,113,80
172,90,56
151,66,41
185,94,79
183,83,18
182,96,73
184,63,44
180,102,61
194,107,53
169,109,25
160,114,21
198,101,53
147,115,87
152,112,75
149,99,61
189,84,81
144,92,90
169,62,27
176,67,41
162,94,74
182,120,60
192,81,58
194,116,73
198,88,39
194,87,39
140,118,82
142,98,87
193,112,55
167,80,28
166,93,18
160,98,28
197,109,44
183,86,27
197,62,84
172,108,89
141,107,33
190,101,23
157,117,89
192,84,32
192,67,43
173,99,62
167,114,58
191,69,27
161,92,63
154,88,24
143,76,64
148,109,54
175,85,45
195,64,57
187,68,39
182,91,28
165,77,65
198,87,19
186,108,63
162,110,27
173,95,89
153,107,25
155,81,80
184,61,66
159,112,28
165,80,80
185,84,72
161,107,41
167,117,26
142,67,40
184,100,46
177,64,30
147,86,73
153,117,28
158,96,87
141,63,61
152,75,83
144,103,22
140,117,22
178,79,45
188,85,45
164,101,66
156,60,61
157,86,60
183,96,45
151,114,57
175,95,51
155,105,79
197,85,41
174,112,57
193,99,87
